compound,exp2_22deg_1,exp2_22deg_2,exp2_22deg_3,exp2_22deg_4,exp2_37deg_1,exp2_37deg_2,exp2_37deg_3,exp2_37deg_4,exp4_22deg_1,exp4_22deg_2,exp4_22deg_3,exp4_22deg_4,exp4_37deg_1,exp4_37deg_2,exp4_37deg_3,exp4_37deg_4,exp2_22deg_1_l,exp2_22deg_2_l,exp2_22deg_3_l,exp2_22deg_4_l,exp2_37deg_1_l,exp2_37deg_2_l,exp2_37deg_3_l,exp2_37deg_4_l,exp4_22deg_1_l,exp4_22deg_2_l,exp4_22deg_3_l,exp4_22deg_4_l,exp4_37deg_1_l,exp4_37deg_2_l,exp4_37deg_3_l,exp4_37deg_4_l
hCer_t18:1_h26:0,3.8524705972092983,3.6232109204624035,3.2171401761880327,2.273429057496644,1.3884079298490108,1.6164891216834751,1.5367046706779355,1.3862464690767557,11.582465867296698,10.328252311357053,12.224376413809203,10.82782079650877,8.33238949043075,8.17135106014231,6.966178138586668,9.062338496166996,0.0,0.0,0.0,0.00036072510988321396,0.05689776860836986,0.039693838655481144,0.03991367770321727,0.038701113592973825,0.0,0.04008469168874459,0.0,0.10385243654204859,0.6726630386116096,0.9936111755685029,1.583006885511946,0.7816057592043267
hCer_t18:0_h26:0,0.335735275118622,0.3744233188188453,0.2859491426737956,0.21825184919345064,0.1494018342052326,0.24996579253125387,0.2327401114016677,0.1526108194008047,1.5418301393980516,1.218331979469402,1.7974063277103927,0.9433983095592711,0.966569487619218,0.9073095014696857,1.1681695603843032,1.7243136429221129,0.0,0.00270594628116991,0.0015881033302387602,0.0,0.008416209371897939,0.005987470266515474,0.0,0.004802555550751678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:1_h27:0,0.08411126695917319,0.08383494522223722,0.06373053738484148,0.048476156171692666,0.04400434025214365,0.057001993896251234,0.05217806763333902,0.03962842192767775,0.41206904248045345,0.18350429988145853,0.3999069313039298,0.44284544272395276,0.2904910828854546,0.3033367965252752,0.14913823967562798,0.20124528581116946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:1_h28:0,0.26658303922196463,0.252578786909963,0.2607808664154077,0.16664084584868383,0.14486012453938263,0.18208134430142736,0.1764456464944911,0.16908612079777138,1.181905395446448,1.0535031074114192,1.2040977699494042,1.0846539113668998,0.8565355119806012,0.7706915913085729,0.8320024152468779,0.6292869627769009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:0_h28:0,0.018801478327981968,0.014473139120187037,0.02072526307422768,0.023747315344820302,0.02132756193138742,0.04610101251398671,0.057975380109976576,0.018487845596197334,0.8965159680027609,0.692356703727185,1.0559283462216242,0.5025767251054079,0.6060206609816239,0.6141852144945287,0.9595088520620885,1.1585394393543447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h16:0,2.411208255510647,2.5425969797890033,2.490719370882638,2.436297798399809,2.5988229944810137,2.2973678290802644,1.9872690033269147,2.312171672300101,19.55319820717765,18.63780417889623,16.178434804450664,16.64092995714558,16.884952762275155,16.047324237271695,16.82204567676879,16.24004498204146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013734588250146227,0.0,0.0,0.0,0.0,0.0
GlcCER_t18:0_h16:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h22:0,4.137078609103838,4.452440810055866,4.84316734893825,4.564115914572745,4.848356817075187,4.123361434559788,3.7910513434795794,4.407603205936208,29.825869269287676,27.473843732998247,29.726671214148666,28.393180151747412,16.45037270469054,19.757740322072607,27.505609644046046,19.10521521829402,0.014621609397982106,0.0,0.0,0.0,0.0,0.01737454316656185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCER_t18:0_h22:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h24:1,21.14228755637751,21.69059372162525,22.999771612462723,22.821673527716783,22.986167771454344,20.597526715510327,17.141603474307345,20.718051436241275,163.85721879430923,145.3626530849157,135.6089012342174,153.0323243594876,117.24802549881608,121.79587335561223,130.58376755808212,122.13165103436845,0.0,0.0,0.0,0.0,0.021401224933995894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCER_t18:0_h24:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h24:0,9.697522977865995,10.081254567996304,10.186477469523181,10.152530485543634,10.574645422563519,9.60046013182205,8.238232211031042,9.727355675133285,55.447280953359105,56.3015526938591,50.02654638476006,52.1040398829829,45.13114746845452,44.04777947374611,48.555468386994704,46.52987711229141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:0_h24:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h26:1,1.6749865234099728,1.725840401388984,1.8984783463832933,1.7989859872144063,1.8982307608124644,1.7607719188608009,1.3914178050581272,1.781517494968556,12.533382702176752,11.556346758314653,11.488478745971678,11.325096418917397,9.316925149101408,9.244746310492244,10.294612641274032,9.583710135652685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h26:0,3.086673506578888,3.2930608660269503,3.5041796200151003,3.4233212938495003,3.505247861594699,3.257364216390675,2.733743945523582,3.3427666777684903,21.08060576856277,19.683410298149017,18.016264045048406,17.84885645144563,14.830920179967952,14.951870731490807,16.174018304021704,15.347280390051324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCER_t18:0_h26:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPC_d18:1_16:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6474520502479268,1.1011106805817303,0.8872958921292318,1.112184304154688,1.053672161615658,1.0000415115393113,0.7297936697366195,0.7222639099564477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1909257618437292,1.1041611279810626,0.871216327421971,1.4258854782253418,0.7202979795919195,0.7787644140431422,0.6499637596766071,0.4835736624780711
GIPC_d18:0_16:0,0.47817068899769555,0.39536854987660586,0.3292877421534541,0.38738691831934796,0.21385039952846205,0.2130110151309845,0.22969265469081185,0.2568974472796859,1.5786311745711161,1.5394824150003465,0.8385235952345484,1.1509634553486332,1.006659208861741,0.7698831272805186,0.7853916134627744,0.641507268285204,0.9243927028305347,0.8165735921174803,0.5780854322226824,0.7663874310990388,0.3882952500543708,0.309862483872115,0.33096659385407473,0.36457529943100114,2.142447631392881,2.132174348413959,1.0161819817966746,1.5540479759324504,1.0820881015259083,0.962712661522257,0.8494506767038613,0.6441704283142277
GIPC_d18:1_h16:0,0.9852058947592243,0.625865486822966,0.5679864950934376,0.7373709517758876,0.1322922686487013,0.13514109265049318,0.14085275975254402,0.16284740394585095,7.543215769888986,6.061649740014142,4.440507489864146,5.968660627062324,3.7021548707400966,2.9743344860317,2.2500097045295626,2.5136474035287804,0.5053559281323385,0.3720732116089694,0.3258417060801441,0.41184683298682667,0.050213298645504716,0.04087174928691856,0.0593078622550949,0.07791549274349659,4.419014034126635,3.367928932666041,2.575069707763928,4.007691878402749,1.5830018111141066,1.1872225037830697,1.2114681539255967,0.882484631703175
GIPC_t18:1_16:0,0.45751037707482833,0.5488409457496226,0.4352996215641806,0.4654613939443011,0.6211612610983741,0.496366685158908,0.46205241252329304,0.5686687205484384,5.395066395651648,4.49804422629475,4.60780934292905,5.307642249476108,4.654348490577965,4.904503218211483,5.355654299480901,4.297424354258001,1.0675530507402387,0.7703508365883428,0.7205060820293299,0.7878655130865344,0.27388094705524735,0.21695304062230703,0.26278347242510297,0.3306348765579243,6.024477952260191,5.579632064317876,3.436442166337809,4.110065355586327,2.7186564827718165,2.4863540638030326,2.196380711913755,2.0256116583821386
GIPC_d18:0_h16:0,1.165066063136656,0.8920525612416556,0.817028643136708,0.8918561341072677,0.4069964138928585,0.32556926035625017,0.36372212568907897,0.45597709516463036,7.2031716109437305,6.5623472284158915,4.421276733141171,5.238774150550582,3.7355230854950854,3.5578739742637397,3.4066312023567753,2.98632674387059,1.5317181075746054,1.2182106937244683,1.0624249221616051,1.2613614558599948,0.09463736571807557,0.12311141786596053,0.14677940977403933,0.1652991591875242,7.577897051108599,7.4633715173658475,3.483284081776288,5.418725973359094,1.6215726529018921,1.2126849265368738,1.2044703160038972,0.8705042105493949
GIPC_t18:0_16:0,0.30413079769377016,0.29820048443599434,0.23085312726457574,0.2629154304771922,0.46730368717173393,0.3673379822938979,0.37929847808967965,0.42947199473557596,1.224228347045053,1.1538975545433656,0.9362945819773295,1.038423399436075,2.0234253331894516,1.8095668831293978,1.7519911313229823,1.4013746535339888,0.16128267225581178,0.2270237131383209,0.11265108059131076,0.17605410048982426,0.2967575232025759,0.20616793093561733,0.25751254589943423,0.29102916239010357,0.7949153701562995,0.5632069829263802,0.5292561623422601,0.5389069832039186,1.0983049158982905,0.8856773699214179,0.8649655624415608,0.6858541337481996
GIPC_t18:1_h16:0,3.6794484611793563,4.102920485708767,3.540435780237187,3.7895385602119855,4.22596049291323,3.638525789038226,3.3964074601605097,4.148351194539082,44.102809014788264,37.55162874148373,34.26258566297107,39.929064325326166,36.134887443404274,35.95888318373903,39.076372773089744,31.215315111814853,0.42494658577247496,0.49468272924725915,0.46141435779126133,0.3229858259926378,0.2399408390444457,0.2285089511157639,0.15149773377997738,0.21579648021915374,4.891824550062279,4.230625240448851,4.401466183339037,4.765249778196256,1.8240553988994743,1.892386491156994,2.043171452585148,1.3284266242699383
GIPC_t18:0_h16:0,0.6623474643268807,0.7615935455551125,0.6263161405873255,0.5879198464547846,0.8857296136048814,0.8192897738250267,0.720863353181772,0.9274040260583875,4.845274181617013,4.030952475683486,3.510379174752422,4.129290777251767,4.571217408088061,4.341833180706136,4.909606166678951,3.375896587755878,0.4682701455863558,0.5231463509377309,0.41545844949028676,0.47224361175347074,0.29683221173711877,0.23805972653002347,0.21348959478418367,0.28019523731872714,3.4879455070208056,3.0289575762658365,1.7679965065786478,2.3008764064918323,1.17586289821952,1.1932667030748934,1.2319854696113206,0.7686315670306788
GIPC_t18:0_h20:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611592759152494,0.08077821177883088,0.06376394692687141,0.06477428639595575,0.06526076817211621,0.10646087776136456,0.09474664505400227,0.02729810830375362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPC_t18:1_22:0,0.15974527910203942,0.14827000457750633,0.125626609468502,0.17075674737902463,0.05875231968934181,0.05144791069104069,0.056875690830346895,0.06243679148655879,2.4922685111985547,1.5437026514404222,1.462098378093873,2.089493113446356,1.1632036984128193,0.996632969596127,1.214193507214815,1.2119355692326814,0.04877544473651054,0.0404734985572523,0.03389594465580912,0.06303415981800807,0.014404016903012691,0.01620262736685526,0.020551916071288763,0.025051058486858586,0.6788398483816841,0.3805163411073151,0.5300933731399449,0.652339892699168,0.5862836705185308,0.8065098491877473,0.671628600498983,0.5633173950316633
GIPC_d18:0_h22:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36807629694680044,0.36922286027987367,0.2214079558466332,0.25889255146282697,0.3181963027295238,0.28559367442245437,0.19922410638943228,0.17793611869279044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPC_t18:0_22:0,0.17537609071791643,0.1588498940711931,0.17620464089225554,0.18774859316928555,0.0497125430823107,0.05996750443474162,0.07313824117358156,0.07391723481587122,2.1252948002146757,2.21884929758127,1.4140468517909686,1.7633416532215547,0.8426864084953058,0.7795173750928401,0.7184948698967154,0.7838812316887145,0.17512435428094292,0.1938674288640123,0.1608321955766258,0.19467099456645118,0.04277297630234558,0.03772478559876446,0.035561117616311026,0.0572924994781899,2.1451079902400165,2.1149633327999187,1.4550219223092482,2.09238997967088,0.839352035998822,0.9020245124797761,0.9033340392118098,0.643900938394335
GIPC_t18:1_h22:0,1.1170232391889758,1.2968389858670846,1.3546906858719026,1.4329326085751493,1.2267828616373984,1.26131447331743,1.320289888091156,1.5372133031579749,24.42073959901894,24.097139391355398,25.435486764366622,26.632448198878542,16.893662753280523,19.136910368075696,26.533152742780374,18.15231148341121,0.0,0.0,0.0,0.0,0.0,0.0,0.008712628567820799,0.0,1.604598485298815,1.223603346184816,1.4368381680982147,1.7021860456839735,0.4511105548339599,1.0251530753305647,0.9335244367153214,0.6547542537054969
GIPC_t18:0_h22:0,0.6052989130736084,0.6286273738279838,0.6022622583968271,0.5155939049843489,0.6233723295887665,0.5401588269782699,0.5836251534817984,0.6438993826390681,4.797763087412705,5.219483317300293,4.317996450178445,4.494427603415824,4.700252979889422,4.527175027976333,5.199350366012221,3.521724192252195,0.08801199590926355,0.0813225396177818,0.08376481184456883,0.06576710840367622,0.12360296316937668,0.09873868854179219,0.09784099627912114,0.10771488184586445,2.3132733851237814,1.7417158281751735,1.385581718670965,1.7241873682693363,1.4336890489634528,1.4137894407475053,1.983131450640839,1.3478468821321772
GIPC_t18:1_24:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573000161054531,0.30925803553288195,0.22270973352486467,0.4087239518757659,0.20835287386735224,0.33285972672101166,0.23262724937866283,0.27216986055459275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3877829157452226,0.4465959312585114,0.19372263758535369,0.36981846554416775,0.20142250518847296,0.2142370866492169,0.17965307812526962,0.16326548055108794
GIPC_d18:1_h24:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4612980197972662,0.6176966155641002,0.25410470025460974,0.5295324810886383,0.2542796444443803,0.3571637002282267,0.26003355323567917,0.2678300812365003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPC_t18:1_24:0,0.6053775070014327,0.4589981814779655,0.4436682747833673,0.5424778416228262,0.2574456450065474,0.264985745926339,0.3080120227181687,0.2983640275929205,9.908770153340749,7.964474257755223,7.358487598936969,8.61772040989518,5.371011274824464,5.436846892860036,4.591123446060302,5.278304806300707,0.09274559241154441,0.08652225768491668,0.05171534881721188,0.04960334009868482,0.032226537760810414,0.011797224348479908,0.036514570588817026,0.024917823510721287,2.6870890570631007,2.331219700279071,2.323893800448723,2.9396259571518812,2.3342130472563944,2.43142677448142,2.044669680320064,1.7629776762118234
GIPC_t18:0_24:0,0.8177669218357504,0.7556307526590658,0.7125316362852518,0.7475535468278433,0.3251427525797226,0.3272265948200323,0.38210666505916085,0.4423306538785021,10.779410161757713,10.779092198031554,8.09644088054752,10.15660791669557,6.520852489493832,6.39484824259155,5.727324757097428,6.058198444761923,0.7470324741438515,0.7052427355865517,0.6518445667700674,0.7260341444011388,0.16075025633338713,0.17509067266570974,0.2520079894058529,0.26608167466799587,9.583065442691508,8.724292075515342,6.189106954769555,8.180946787420337,4.523296799463462,4.394120030088874,4.305083753104574,4.12875244319463
GIPC_t18:0_h23:0,0.061653293937665145,0.08361026693359629,0.07721912419448893,0.06425976277323793,0.04531704101717007,0.05260935729343021,0.06762551620249724,0.0738992018457609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054447349823744544,0.07884507637317176,0.061365473641347236,0.04812893431082968,0.04457306178075678,0.03846634577871317,0.04290130863816974,0.039550578749371845,0.6121958228857226,0.4157822563601625,0.33041151197455937,0.49137807835047115,0.22090006458829925,0.15575964739100362,0.3380696341689835,0.19047300589616725
GIPC_t18:1_h24:1,2.6698496447786946,2.9618270998136222,2.9914918930714403,3.1804802776272867,2.9182695029265844,2.9647260867051872,3.0043255836860467,3.5612835651420265,62.22761691840582,61.87703292352282,53.847440396313495,65.99749572284016,53.41518250478778,52.233702389152825,56.916178539724704,50.7276926112885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0183030544169966,2.2185510035425886,3.243479046272961,2.810855695981564,0.33723352173603915,1.0051032139505165,0.08954160526800911,0.22699831513310326
GIPC_t18:0_h24:1,0.5468520750176415,0.4968836628248105,0.49210129285678317,0.4356561790971263,0.5576532342739332,0.5621739265814425,0.4836740423650887,0.5840711734990693,9.940273228882523,7.049671964366292,6.009484657782927,8.515465395178692,8.373319902161052,7.1857766359572555,8.177761860588877,6.74713289732093,0.14497818222532047,0.17693451850327824,0.13409815283704313,0.17570948101763084,0.0833183749964116,0.03894025621675334,0.07936876965493198,0.07087429795727676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPC_t18:1_h24:0,10.759666201919432,11.861732348056671,11.830759419042149,12.388127720265418,11.91484192812304,11.352000896629749,11.486693032858486,12.68330207316185,141.20351449356303,138.13788278794794,124.53374935444906,146.7192704519417,110.62996444674354,114.72846617896417,131.63258191421957,108.5360479162204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPC_t18:0_h24:0,2.569083643477792,2.9328189906464384,2.594312777810281,2.5708412060162624,2.811892502975756,2.536455475072203,2.596659680316815,2.536467075007138,20.82003087400662,18.911094347116997,14.920866547490457,18.266748456937655,16.614911967575424,16.524955839637542,16.706483601149284,15.494118011287869,0.19934373412259748,0.22267615746128974,0.3040038054341853,0.26671848558587063,0.17298356394790917,0.21173933895815572,0.13473352153854828,0.23273632417408172,10.21924351143328,9.32755299868383,8.485780314796088,9.786139406170694,6.127813148132754,5.895471047223875,7.522912730853781,4.890848336264417
GIPC_t18:1_26:0,0.24098844802588212,0.17410591963234337,0.18844253978687348,0.2076115722712042,0.14885641623846663,0.14995742244295154,0.17918386607232162,0.1855762282912941,8.461477668526104,6.293463868323689,6.914839819225163,8.053485332542664,6.175764307964341,6.008676459918651,6.597828337660385,6.137395329416143,0.01636615139463379,0.02667690505342163,0.0,0.0,0.03002115450911956,0.0,0.006795018334567186,0.00019673447060590099,0.7139088554946732,1.0708154796907956,0.99197966814669,0.8681187678919783,0.8378445154173508,1.3959633571964492,1.2367967033353684,0.8081618625348174
GIPC_t18:0_h25:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17122248254765385,0.22407258191916934,0.11764824982564018,0.0,0.07097957267216116,0.0727555128917474,0.11508399508069977,0.0692140250152651
GIPC_t18:1_h25:0,0.3329408702192549,0.2951605716482234,0.2643285495758989,0.31673253671248724,0.2619733757637251,0.21125993131554371,0.22651831640074394,0.23618274722682672,5.48671115690883,5.614015301439439,5.18188794049655,5.632339598931426,4.3144506847027255,4.306514610121434,4.175631983103845,3.951990890683791,0.013010962699459531,0.03236005383038504,0.02424193978122748,0.0,0.0,0.0,0.002370197364529359,0.002365445927919083,0.6453102512489723,0.04639353716628091,0.0,0.1970319359648797,0.0,0.0,0.0,0.0
GIPC_t18:0_26:0,0.25590646876648443,0.18353358913654166,0.19706955098937173,0.1774519576193429,0.1849165458625493,0.16366622278097423,0.19066398439445797,0.19688920773686094,3.9101515952088493,3.429862540294151,2.8200391100201974,3.5328044617019883,3.3308976613634846,3.150288753299335,3.8310336681122537,2.7562195975517136,0.11325045819108276,0.1316204101787242,0.11121586298516632,0.1357508895011399,0.07270729065405776,0.07546792578574656,0.07793668439882201,0.09183798567954805,1.989943971503652,1.5279772245475882,1.1037757021055175,1.8760291887212568,1.3796421717957874,1.410958489040772,1.4272856249043135,1.3261807203374205
GIPC_t18:0_h25:0,0.07991740341835002,0.12397855421927453,0.07178673160792037,0.10151953484742927,0.11576511044948423,0.09006002471432703,0.10881252551499535,0.120945941961437,1.2605266161003919,1.6082469643144062,1.3244671726408288,1.3016053460933612,1.3698992307522238,1.383699874206271,1.4778221071419793,1.1855109624431317,0.03384282547894191,0.03313826325274374,0.044221941297612075,0.04853464700478527,0.02249023595273958,0.029253985246134033,0.032867404541461094,0.034462055862916334,0.21687796893418657,0.03843268708743713,0.0,0.0,0.0,0.0,0.0,0.0
GIPC_t18:1_h26:1,0.6926000573732566,0.8063765278319707,0.7803519110084088,0.7859265272670682,0.889579154306931,0.85523025038441,0.7838602623025845,0.9452037686393223,14.540250614690079,13.994787369356542,13.453490422528747,16.3168684576329,12.335472388908016,12.676284046012517,14.778960865422892,12.361111272806443,0.0,0.0,0.0,0.003365669147519066,0.0,0.0,0.0,0.0,1.0432016790810013,1.045829645451435,1.0481016285685785,1.023745647079879,0.8579317341822847,0.6534125215472736,0.7578612972150262,0.47171422139474145
GIPC_t18:0_h26:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPC_t18:1_h26:0,5.383231978547688,6.318329633381292,6.079549934917722,6.377094542391567,6.0676039457594095,6.211469417553801,5.814375888920022,7.037880395331802,81.87465930985036,74.84023247251211,75.52112825678948,86.83941094643276,63.38666895544865,68.69596455647819,79.79501943158023,60.19005438135506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4403426444107996,1.2020633178035884,0.0,0.042314487400008684,0.0,0.6856384371336238,1.1908722969175622,0.0
GIPC_t18:1_h28:1,0.08113948379441271,0.1101936517581015,0.11527165628091593,0.10257828851378226,0.1260904415012389,0.11299199136425492,0.09711791619860927,0.12192958345222285,3.175120160119252,2.7926940870500183,3.4132051088809403,3.6669622675007774,2.352974451700458,2.5932364151432195,3.7223663968271143,2.424921602305199,0.0007756258005492862,0.0,0.0,0.0,0.0,0.002756229179262957,0.0032472257878553555,0.0,0.0,0.0,0.0,0.020398865370781418,0.02365063833301176,0.0,0.0,0.0
GIPC_t18:0_h28:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPC_t18:1_h28:0,0.19954527226963123,0.2140180533218793,0.20073554277883934,0.21295832181073512,0.26545817043998143,0.22904169659976978,0.1754000019883734,0.2010873446385008,6.145508735264196,5.50166047988534,5.204731643230167,6.507862250725461,5.298818854578238,5.633790355682776,7.562725029813997,4.842461549410341,0.0,0.0020419782907123043,0.0,0.0,0.006198241224521949,0.0,0.011876110492847267,0.0024348138979522066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
