compound,exp2_22deg_1,exp2_22deg_2,exp2_22deg_3,exp2_22deg_4,exp2_37deg_1,exp2_37deg_2,exp2_37deg_3,exp2_37deg_4,exp4_22deg_1,exp4_22deg_2,exp4_22deg_3,exp4_22deg_4,exp4_37deg_1,exp4_37deg_2,exp4_37deg_3,exp4_37deg_4,exp2_22deg_1_l,exp2_22deg_2_l,exp2_22deg_3_l,exp2_22deg_4_l,exp2_37deg_1_l,exp2_37deg_2_l,exp2_37deg_3_l,exp2_37deg_4_l,exp4_22deg_1_l,exp4_22deg_2_l,exp4_22deg_3_l,exp4_22deg_4_l,exp4_37deg_1_l,exp4_37deg_2_l,exp4_37deg_3_l,exp4_37deg_4_l
Cer_d18:1_24:1,0.04870539253641752,0.01921639112220474,0.04015149458241116,0.02594260903531052,0.013566365349496618,0.011651380125543877,0.01332472617968746,0.013458069152252523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cer_t18:1_24:1 ,0.00493593561898796,0.009895603099142773,0.010674268970004161,0.004071608204781156,0.00278502045115819,0.0016999860617336116,0.0,0.0,0.052996464369793064,0.11793065559860615,0.059359739583714786,0.06332291923179353,0.004311135766106439,0.008766579672192855,0.006310034190732901,0.01888949063830064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cer_t18:0_24:1 ,1.8276845563684199,1.538257880577132,1.7472793924699945,1.526741198291469,1.0723313054286716,1.1887203382489904,1.1192422675871525,1.119314400283086,10.006144102502866,10.761643789293732,11.958908973460463,12.184602808930277,8.667499565256099,8.278990703705288,9.927132895916095,7.709145703463839,0.3412042618349421,0.3310374886072539,0.31017193334632825,0.29971859491370817,0.57752570966405,0.6760433671370425,0.634741590007555,0.6354046482662548,1.8514311677034945,1.6506686592446713,1.9936290708330633,1.8991462263012326,6.4281510263443735,6.055539684396579,6.593184928761851,6.095393354515861
Cer_t18:1_24:0 ,0.1220047600077567,0.10274639417397406,0.12827101662411636,0.11560166897116067,0.09571728907063694,0.07867685885428777,0.08719608436393425,0.07827362440169695,1.3982361565203865,1.1932489931229862,1.5156503942392203,1.1016318587729024,0.8394762363157886,0.779961599260161,0.8661350336556133,0.7295725946008605,0.0,0.0,0.0,0.0,0.0,0.04136675357156708,0.0,0.03654127962399699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cer_t18:0_24:0 ,7.710979808989827,5.838915538440306,7.542771437849883,5.7938077602369376,2.9509819025442514,3.204343983755191,3.0395223740078583,2.744274288945282,34.27947766060507,33.506564933050015,37.51386774153915,40.93428741886003,29.480881952537064,30.799082390605232,38.155884626386786,30.83309154523284,1.2057234655621538,0.9894774807864686,1.1372514308582664,0.9275078562925015,1.2864198112477643,1.5540465544588373,1.4280971023648852,1.2542888662731082,5.77331410577534,5.521611405869772,6.007883587664183,5.645672216398925,21.589105263503647,23.708658876844005,24.226022115251613,26.2878573693843
Cer_t18:1_26:1 ,0.017174212294179335,0.008643705939263589,0.008525540753051557,0.019175277253265583,0.007695219339089877,0.008986873430568377,0.012247015022331035,0.007228866699349238,0.029092437712406893,0.0,0.016954359304477733,0.0,0.0,0.0,0.0,0.01889792692676185,0.0,0.0,0.0,0.009706289756687263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cer_t18:0_26:1 ,1.5707689228135642,1.4012207136806487,1.7059042882522093,1.414333329115382,0.7021881074773452,0.7264840509439014,0.739658848641792,0.6974541289609469,5.610269011133313,5.984412797330877,6.518069943554821,7.232855575329677,5.653270067453715,4.957877743017977,7.552164195918369,4.441722548971698,0.10653868442870008,0.1177534552624095,0.09399976236716687,0.10521324509908238,0.2325728408410609,0.2550327249579585,0.2585529031042974,0.28353316521315536,0.6066348252981756,0.72213120505868,0.6166936518628668,0.8069459575977485,2.7703793247965858,2.39484819544153,2.8569191009710235,2.40348211610429
Cer_t18:1_26:0 ,0.08911255876507422,0.0859952705985209,0.10317789135763585,0.0906701689415286,0.056859687563913526,0.04666364155039381,0.07076833070354749,0.04470769582826915,0.9716588231354301,0.9578244476405273,1.0966435785526973,1.3106449306491614,0.9415312826711039,0.6982178475966876,1.3699464987041299,0.6352621359179437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cer_t18:0_28:1,0.38092645756858806,0.2846379350186853,0.3932160596388561,0.3151352112381335,0.24814949310147436,0.2607597016738677,0.2579589113549982,0.26283951662173205,2.5177465842960935,2.5389616171269376,2.8740170736872104,3.1315383080181802,2.4445596358541604,2.034639019500025,3.6137086264628016,2.2210588520340826,0.0021932611573239644,0.002633029658669298,0.0,0.0,0.027970087802262747,0.022489938406955852,0.039063986032913105,0.0316512673457843,0.0,0.0,0.0,0.021459931989838282,0.44487728542163574,0.3179830658804351,0.6187890872003391,0.4421444227940072
Cer_t18:1_28:0 ,0.02711526243441718,0.033730445382569196,0.04312979750090747,0.0265084334255882,0.02060221094127172,0.011249033962798654,0.011653717794768915,0.013878401968266837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cer_t18:0_28:0 ,0.8438027530207719,0.6456037909953328,0.8717278753789935,0.7237375546711231,0.4900407690356521,0.5596056356332161,0.6159338383137549,0.5633386188431091,6.134693427234736,5.7886512723294015,6.551514991940907,7.440664544223984,6.063466075072039,6.159191770268243,8.384588661915899,6.269159851917687,0.030010477839594304,0.028202906462623804,0.058734360616883106,0.03474113455930728,0.17025094844924135,0.21285358161966816,0.2998833210136403,0.2768382725326032,0.4821285895169844,0.3821848958575879,0.5428690233797814,0.6203772775579398,2.8266695972269265,2.556698416131542,4.791826615603466,3.3258909196357083
hCer_d18:1_h16:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287274777034324,0.3054363337044697,0.636956957820511,0.575264518950466,0.8381123466916462,0.4729813167229951,0.3903417420108543,0.27687213684140466,3.897174383687626,3.2447650715135605,3.7224932126113317,2.8158244815736793,1.0259021334413903,1.3399865509075253,1.2522640551405333,1.1841993854447175,11.247983588052296,11.152559073492782,11.62916927648709,10.626084067109984,4.2283939742673455,4.5156612940712275,4.6979771695949175,4.640337126699112
hCer_d18:0_h16:0,1.2326862026906398,0.0,1.556430711562387,1.3211407771593349,2.4980929727370387,2.6878416611719254,2.803965076257425,2.546401224233196,11.107277136223935,10.647773554501851,10.442713044732871,10.37987062356896,14.846046100100533,14.319841980209704,14.336395259677678,14.986782548628025,0.5817462560848308,0.8204864558345867,0.8033893725590607,0.6516066742585511,0.0,3.5955712369868893,3.365078538836465,3.129190797241413,6.131030033771731,6.295321097663596,5.605457478427973,4.943911276740942,26.149524312371657,24.344605775848443,26.174051771200624,30.425862701807418
hCer_t18:1_h16:0,0.13672181401855935,0.11444631370338991,0.13592463746505043,0.10897011127788911,0.05487078322108637,0.03749094886874755,0.03511097337297062,0.04882576640837459,0.5880931371806154,0.6575781726522739,0.7748348070278163,0.6696443704912214,0.38679836739554263,0.38647932443663413,0.45241967115632703,0.4316112360252118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:0_h16:0,5.444482055251484,3.186432002585494,4.6183544090173045,3.6316221079239215,2.065457078567486,2.3457075816170896,2.0049748061013,2.1032000566563296,17.037679492105468,15.877093378004897,19.291575547245333,18.355857086900798,12.774616562827058,12.230596431756345,13.024368976088581,12.746559103981962,0.30957600602522595,0.19185699169875203,0.25136338494689464,0.22916674242162255,0.1932196274403069,0.19129489722750964,0.17843631488404052,0.1684465899040878,1.7377441698535954,1.676432969873016,2.1464977886409016,1.578658162711453,2.186353707501528,1.6627461791932237,1.9937251980030464,2.374743911472789
hCer_t18:1_h20:0 ,0.013478148927716965,0.0,0.022402474167201793,0.00980990251281395,0.007384269420732531,0.0,0.0,0.0,0.09742224256634259,0.11925101241904433,0.09840775452557306,0.1014733809547969,0.1873992276300808,0.2107441171610666,0.29513839324142493,0.21656319216727152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:1_h22:0,0.15996912776024533,0.08265099463850867,0.15072321156127827,0.10266095194775594,0.06448936081443399,0.04898573988438835,0.04813611464334986,0.05544529659190766,0.557402447191492,0.6967207297269923,0.7581757865201939,0.7004252648965195,0.2911068507347338,0.4198111550432586,0.4431010186199638,0.40454414661582244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:0_h22:0,4.100106043813573,2.2903192166722954,3.699874904460686,2.661514416915736,1.8987070800027006,1.910976061465174,1.7580042952006338,1.8458697595152778,16.904249106220192,15.23110606033105,16.408366415574935,16.92443448192109,9.673447282657605,10.960614083898689,13.306447996492588,12.267832497744118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28671268418327217,0.29686241778050043,0.3635658668387494,0.12667382004794872,3.302719712791957,3.330012457043391,4.311915653768029,5.166976696201212
hCer_d18:1_h24:0,0.03062688710973474,0.035494380028619724,0.03236331943007807,0.027361639522318758,0.016657950797563936,0.01967132130479861,0.022601909804215527,0.025192551660386215,0.255417730629273,0.23329902031397062,0.2852820633441571,0.31865879912637907,0.26752601985651003,0.2758407906327897,0.2919076044257625,0.07493950799836249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0720123373855515,4.910739873747203,5.247826742384109,5.848764446040287,3.9811625612038863,4.1700449080950746,5.244536714455971,4.130453268902603
hCer_t18:1_h23:0,0.019699580596311456,0.0,0.0,0.0,0.0,0.0,0.0,0.00696920486495831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:0_h23:0,0.5013888887357839,0.29693017235947655,0.38913897397768077,0.3100159023467611,0.2115425537562693,0.18227083344075237,0.1751055932044049,0.17879722545947568,1.6984263845640333,1.6315881412042483,1.676313223940569,1.7093808342473797,1.1082863577497746,1.2872343734007732,1.297824044650622,0.9341644013459351,0.010163682823029712,0.003604457257180172,0.0028886111242046497,0.003592876636811001,0.010959890690379209,0.01766214410633468,0.03371600352999058,0.02068886708530688,0.0019124239740828523,0.07242278939397619,0.010788257835369582,0.0,0.059313555901422926,0.048718920469960354,0.08672304110769188,0.16993035672499718
hCer_t18:1_h24:1,0.8157615254791692,0.4455973290569472,0.6987616176886545,0.5325057380377938,0.291902065005407,0.28551421523660225,0.28132908646875737,0.28188107447709254,2.8250857785996075,3.27071372435933,4.010605387963693,3.6699378173069324,1.9552930345021826,2.0594499983255927,2.8101371163445763,2.252034700774208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:0_h24:1,14.53786135066653,8.836319938488197,12.425317263313923,9.473638217480634,6.1591853910852645,6.485237485991867,5.7715238567184555,5.5704947170050705,50.4939986090942,51.44363535055459,62.96907773673592,56.869615974746814,37.643146870572714,37.89957047184893,42.44403279253411,39.26072162137563,0.22211998562792215,0.23601002585120903,0.2918624213409339,0.2189313375807718,0.6578852554896536,0.7082518605428735,0.820480038826969,0.7321308352199868,1.3442736839913172,1.2240132552174796,0.4811060710755005,0.5295473715354998,4.542341429668185,2.9197314004936534,4.7268565492364925,4.770452578334146
hCer_t18:1_h24:0,0.6452832608363089,0.3381430091050166,0.6430482626126319,0.4819712078382411,0.27171966413805004,0.2311570062146397,0.22082233389506387,0.2272726809561416,1.7742665781315659,1.9306405735170924,2.3514738326153237,2.330976680122688,1.5132520230866946,1.2929548221625653,1.5296911276455096,1.2703763809893482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:0_h24:0,10.762535651594941,6.854979492069965,10.474206999189587,8.227080541428014,4.885026681550625,4.762379228441019,4.677107442660676,4.571391579680837,39.84006572022767,36.34530082496544,38.28388851610456,41.24065563468323,24.58850094553423,26.87220575708285,29.161151313569786,27.360618561941507,0.10800033409670336,0.06708338227817384,0.09145122370315946,0.05868812689789963,0.3972289034179573,0.42153782439197957,0.5000694429792416,0.4132476496515666,0.003210406667974299,0.16633914938153907,0.20793948761307768,0.0,3.6531387763174785,3.4364925414509186,4.589101705964888,5.095574807761999
hCer_t18:0_h25:1,0.5635114127419373,0.35415309524124094,0.4312433447251871,0.35897767628035476,0.1898665228896959,0.23066250844424327,0.14586882795851794,0.16843640127480608,1.6690859830253066,1.7387602203895482,1.7975209849409843,1.6561938263732223,0.8194774999807317,0.899970113036568,0.8815997843004065,0.8404966836463689,0.02560916626899704,0.0,0.0,0.0007223948132451524,0.004619227786100122,0.00772535904162547,0.015705942785121007,0.0007851974937149213,0.0684203038291648,0.01841689818213413,0.0,0.0,0.014397747191066932,0.0,0.0,0.0
hCer_t18:1_h25:0,0.0,0.0,0.0,0.01485572477222452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:0_h25:0,0.32026505196617044,0.20255365025703959,0.2722241669994598,0.23357252183733898,0.13233778720214023,0.1361073113389745,0.10954216676195709,0.13201413390192815,1.325270699746378,1.3809897816911885,1.4536563405773888,1.4421176021132838,1.1652437978451904,1.0337249981234258,1.0134201830016107,0.8620755655265224,0.0,0.0,0.002128944457531497,0.0,0.003316088016540452,0.00027251372291999166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:1_h26:1 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05134337036627438,0.04233209709951182,0.10622566334241275,0.07997573637580883,0.0,0.00797672880787213,0.0422127520892751,0.012941023025316535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:0_h26:1,1.4380925501847053,0.8496110806766214,1.3689704365673958,1.010722888830032,0.6682079621484092,0.6795539509979341,0.6206184573462129,0.6128629533272562,6.022750577364412,5.646369265780309,6.515960934748045,6.362405316925203,3.909839246479194,4.042466084903917,4.784747752122123,4.033126552359656,0.0,0.013300624540575979,0.0,0.0,0.013144895607565413,0.027020830245957694,0.01564219848906854,0.030034055275571667,0.0,0.022901938110097306,0.0,0.0,0.06836021577747382,0.0,0.07685039069385749,0.0028474060751701776
hCer_t18:1_h26:0,0.15260873301767525,0.08760136755081671,0.149750777599765,0.10151143662173781,0.05158817429753416,0.05160871768844563,0.03963564128698903,0.053146396745960695,1.0802000874535407,0.9513474730368019,1.4975664975661773,1.5627154257556597,1.579410054024697,1.0693690444946637,1.106232661993588,0.7872776063902305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:0_h26:0,2.533489919756797,1.8827019629982447,2.629322627358069,2.149781866932822,1.1972044058843234,1.1830062008611104,1.160079425053936,1.1927585637549125,13.94595192886157,11.741247604347276,13.387063578463566,15.283351728698625,9.438987892308857,9.957422056132554,11.047868012065468,10.111517197290574,0.0,0.0,0.0,0.0,0.04613967985208417,0.03435623752208284,0.014922595154437479,0.054696475147800766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:1_h27:0,0.0038913869136101955,0.0030416182577733164,0.0053879462090499555,0.0021315607568296313,0.0,0.004157355836283181,0.0,0.0017080396729773897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:1_h28:0,0.0052192828935837855,0.005235781011630324,0.001619733660672236,0.007279293834329539,0.0,0.0070883886736526425,0.004771185286032693,0.007104689009136792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hCer_t18:0_h28:0,0.0,0.0,0.0,0.0,0.0,0.02795389194277822,0.01997239441677379,0.0,2.175758644346481,1.8966312566275685,2.13370587559032,2.2537188858644255,2.044708492478864,2.054174284052031,2.0631235369681122,1.6770722815269028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04103839313045493,0.0,0.0,0.0
GlcCer_t18:1_h16:0,0.12124353483099859,0.10276801334400257,0.09032007099165588,0.0990478088427177,0.13037167520694726,0.09703687705860627,0.1320293779498419,0.10938853117190787,1.1422495215639088,1.170627026535443,1.1243005105707617,0.406750282979238,0.9851300586280926,0.9578654377323547,1.1274198311738164,0.9855564612416662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCER_t18:0_h16:0,3.315363946582876,3.063213311855246,2.998181127265442,3.1477858778496253,2.7193423363853113,2.5167043002814924,2.513372632858131,2.4339543695969996,15.989593790980923,15.675638582840367,16.494409541758095,14.078127152581946,12.755154482897407,11.60498916460263,12.97087406714654,12.879342886838444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h22:0,0.24529033207735595,0.23451627058116012,0.32578306030556925,0.26011231443888216,0.24466688500663186,0.2509603688035203,0.3132269371494179,0.24983168921610552,1.8852306779089412,1.0982076064808268,0.6713639283889683,1.3853560142072239,0.6516451822756082,0.5246787860395816,1.1354191670766383,0.9349791987717706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCER_t18:0_h22:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.513628211953418,6.337526961656014,5.542161615269558,5.982270290496633,5.345038890697739,4.578260258773728,6.2577766826726355,5.938934337131812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h24:1,2.7951838542543523,2.7888607423098657,3.020938999147264,2.824464127249811,2.6399373985985917,2.835954317460889,3.256042085123579,2.800239020369555,21.907616526071244,19.73056987049982,18.978449584286796,18.65891783898014,14.110650626846235,12.62808950391513,16.167251557563137,14.683944276372763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCER_t18:0_h24:1,11.06270190752212,11.149756930285504,11.153184938836104,10.886997371660145,10.993393259021301,11.34955847069596,12.780637906290229,11.460326704922995,71.29594280252371,64.57034832339718,66.73958474583964,64.044331795354,65.34096128198966,55.47585203860094,65.80685804883258,61.07660024487098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h24:0,0.6383889523841022,0.6436547498374616,0.6131072497254527,0.6884253764901135,0.5787417165285487,0.6593684127985249,0.8136149322587966,0.7357097570631073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008533822406197362,0.0,0.0,0.0,0.013554809466089028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:0_h24:0,1.6608808758482931,1.7484683987582414,1.6957641521201865,1.7949515134142484,1.7395939462161036,1.8105369967041365,1.9441572672935843,1.8296558218565437,6.264668224728454,6.490260835613995,6.270458495950188,5.757567283015731,5.673747993572164,5.193728415233011,6.389400249149671,5.5131458792572134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h26:1,0.1834388886034199,0.12154896117112417,0.20265997109498282,0.18024238127951273,0.17256783165147574,0.16792106633549128,0.1861844864977314,0.1811175264607903,1.135687145847962,1.129767078667313,0.7558731037615591,0.8661599409970984,0.4903850770572286,0.48681049820550204,0.9371071318817038,0.6662813462665728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCer_t18:1_h26:0,0.20856787122881698,0.21923175905643344,0.2016727057290083,0.18738362898732355,0.20072474702819634,0.26780883609629336,0.2991428294440845,0.2350598795968311,0.9046862192998801,0.6354023602116713,1.149256933993095,0.7409711079227789,0.7084760826241768,0.3732010788149805,0.6784185885533632,0.8808760467092684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlcCER_t18:0_h26:0,0.4385607622380943,0.43055223517189,0.45063388021597567,0.42275811377834865,0.4228324181495707,0.442718387655251,0.5626799287519384,0.531508468168834,2.0854754846675094,2.4030482490729637,1.8532839476620935,2.0157409307605825,1.8706310906223285,1.4533452252394798,1.537469694920198,1.4126448127844597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPC_d18:1_16:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
